movie_id,overview,popularity,release_date,title,vote_average,vote_count,genres,keywords,month,year,director,producer,actors,characters,tags
742911,"arjun pandit is a 1976 hindi movie starring sanjeev kumar, ashok kumar, and vinod mehra, and directed by hrishikesh mukherjee. bindu, deven verma, sachin, and keshto mukherjee play other roles in the movie. the film's music is by sachin dev burman.",1.284,1976-04-16 00:00:00,arjun pandit,0.0,0.0,drama,[],april,1976.0,hrishikeshmukherjee,,srividya sanjeevkumar ashokkumar bindu vinodmehra,    ,arjun pandit is a 1976 hindi movie starring sanjeev kumar ashok kumar and vinod mehra and directed by hrishikesh mukherjee bindu deven verma sachin and keshto mukherjee play other roles in the movie the film s music is by sachin dev burman drama  srividya sanjeevkumar ashokkumar bindu vinodmehra   hrishikeshmukherjee 
375199,"the film features sp abha mathur who is appointed the first female sp of bankipur district, bihar. she then goes against the local mla of bankipur and henchmen of lakhisarai district.",1.65,2016-03-04 00:00:00,jai gangaajal,5.3,12.0,drama action,['gang'],march,2016.0,prakashjha,milinddabke,priyankachoprajonas prakashjha manavkaul ayushmaheshkhedekar muralisharma,spabhamathur beantsingh   ,the film features sp abha mathur who is appointed the first female sp of bankipur district bihar she then goes against the local mla of bankipur and henchmen of lakhisarai district drama action  gang  priyankachoprajonas prakashjha manavkaul ayushmaheshkhedekar muralisharma spabhamathur beantsingh  prakashjha milinddabke
746726,a group of friends plan a holiday at a lonely farmhouse but their vacation soon turns into a nightmare when they realise the bungalow is haunted. will they escape?,1.362,2020-09-25 00:00:00,x zone,9.5,2.0,thriller,[],september,2020.0,,,,,a group of friends plan a holiday at a lonely farmhouse but their vacation soon turns into a nightmare when they realise the bungalow is haunted will they escape thriller    
306174,"raj kumar is a wealthy businessman and dislikes everything ugly. when his wife, kamla, becomes pregnant and gives birth to an ugly son, he asks the attending dr. mathur to inform his wife that their child was still-born. dr. mathur places the child in the hands of rahmat and his wife, naseeban, who welcome him with open arms. but misfortune follows them, as the child, who is named pyare, accidentally burns their dwelling down, killing naseeban. rahmat then re-locates to his village when he teaches pyare the skills required to play musical instruments and sing. years later, rahmat passes away, and informs pyare that he is really a hindu. dr. mathur fills the rest of the blanks for pyare, and arranges a song and dance play and hopes that raj will overcome his dislike for his now-grown son.",1.133,1963-01-01 00:00:00,meri surat teri ankhen,0.0,0.0,,[],january,1963.0,r.k.rakhan,,ashokkumar pradeepkumar ashaparekh achalasachdev ishwarlal,pyare sudhirkumar kavita mrs.kamlakumar rajkumar,raj kumar is a wealthy businessman and dislikes everything ugly when his wife kamla becomes pregnant and gives birth to an ugly son he asks the attending dr mathur to inform his wife that their child was still born dr mathur places the child in the hands of rahmat and his wife naseeban who welcome him with open arms but misfortune follows them as the child who is named pyare accidentally burns their dwelling down killing naseeban rahmat then re locates to his village when he teaches pyare the skills required to play musical instruments and sing years later rahmat passes away and informs pyare that he is really a hindu dr mathur fills the rest of the blanks for pyare and arranges a song and dance play and hopes that raj will overcome his dislike for his now grown son   ashokkumar pradeepkumar ashaparekh achalasachdev ishwarlal pyare sudhirkumar kavita mrs kamlakumar rajkumar r k rakhan 
71304,"born with a silver spoon in his mouth, and a peg of brandy instead of a glass milk, vicky kapoor, the only son of multi-millionaire industrialist, amarnath, grows up to be an alcoholic, albeit with a good heart. amarnath has detached himself completely from vicky s life, and provides him money in lieu of affection and care, living this to be taken care off by munshi phoolchand. vicky is very resentful of being ignored by his dad in this manner, and leaves no stone unturned to mock and belittle him at every available opportunity. amarnath hopes to get his son married, but vicky loves the daughter of a poor blind man, meena, which is not acceptable to amarnath. one day amarnath decides he has had enough and decides to turn vicky out of his house. he has him sign waivers, and asks him to get out, which vicky does so. while vicky is relieved of being freed from his dad s control, the question remains that with no skills at making a living, how is vicky to survive in a cold-hearted world",2.263,1984-10-27 00:00:00,sharaabi,6.5,16.0,drama romance,[],october,1984.0,prakashmehra,,amitabhbachchan jayaprada bharatbhushan chandrashekhar c.s.dubey,vickykapoor meena masterjee advocatesaxena fatherofprospectivebride,born with a silver spoon in his mouth  and a peg of brandy instead of a glass milk  vicky kapoor  the only son of multi millionaire industrialist  amarnath  grows up to be an alcoholic  albeit with a good heart  amarnath has detached himself completely from vicky s life  and provides him money in lieu of affection and care  living this to be taken care off by munshi phoolchand  vicky is very resentful of being ignored by his dad in this manner  and leaves no stone unturned to mock and belittle him at every available opportunity  amarnath hopes to get his son married  but vicky loves the daughter of a poor blind man  meena  which is not acceptable to amarnath  one day amarnath decides he has had enough and decides to turn vicky out of his house  he has him sign waivers  and asks him to get out  which vicky does so  while vicky is relieved of being freed from his dad s control  the question remains that with no skills at making a living  how is vicky to survive in a cold hearted world drama romance    amitabhbachchan jayaprada bharatbhushan chandrashekhar c s dubey vickykapoor meena masterjee advocatesaxena fatherofprospectivebride prakashmehra 
54442,two rival burglars end up at the same school with the intent of abducting a rich man's son for a large ransom.,2.493,1980-02-10 00:00:00,do aur do paanch,7.0,7.0,action drama comedy,['uncle'],february,1980.0,rakeshkumar,,amitabhbachchan shashikapoor hemamalini parveenbabi gogakapoor,vijay sunil/laxman shalu anjusharma ,two rival burglars end up at the same school with the intent of abducting a rich man s son for a large ransom action drama comedy  uncle  amitabhbachchan shashikapoor hemamalini parveenbabi gogakapoor vijay sunil laxman shalu anjusharma rakeshkumar 
413911,poor and orphan ravi kumar is gifted with good singing attributes. he meets wealthy radha khanna and with her recommendation he lands his first singing assignment and this takes him to the way of stardom. soon radha starts to witness changes in ravi's behavior towards her; which makes them split up. unknown to radha that ravi has been diagnosed with cancer and does not have long to live.,1.132,1983-12-09 00:00:00,kalakaar,0.0,0.0,drama music,[],december,1983.0,p.sambasivarao,,kunalgoswami sridevi rakeshbedi mehmood paintal,ravikumar radhakhanna chander karimlalla ravi'sneighbour,poor and orphan ravi kumar is gifted with good singing attributes  he meets wealthy radha khanna and with her recommendation he lands his first singing assignment and this takes him to the way of stardom  soon radha starts to witness changes in ravi s behavior towards her  which makes them split up  unknown to radha that ravi has been diagnosed with cancer and does not have long to live  drama music    kunalgoswami sridevi rakeshbedi mehmood paintal ravikumar radhakhanna chander karimlalla ravi sneighbour p sambasivarao 
303406,"the son of police inspector veer chauhan requires a near impossible to find bone-marrow transplant.  with time running out, veer finds a viable candidate, a criminal he was responsible for apprehending.",1.132,2000-05-12 00:00:00,jung,4.8,5.0,action,[],may,2000.0,anuragkashyap,satishtandon,sanjaydutt raveenatandon jackieshroff adityapancholi shilpashettykundra,bali nainav.chauhan inspectorveerchauhan inspectorkhan tara,the son of police inspector veer chauhan requires a near impossible to find bone marrow transplant  with time running out veer finds a viable candidate a criminal he was responsible for apprehending action  sanjaydutt raveenatandon jackieshroff adityapancholi shilpashettykundra bali nainav chauhan inspectorveerchauhan inspectorkhan tara anuragkashyap satishtandon
115943,"banaras: a mystic love story is the name of an indian bollywood film directed by pankaj parashar released in 2006. the film takes place in the hindu holy city of varanasi (the city, once known as banaras, serves as a destination for the pilgrimage of millions of hindu worshippers annually) and is centered around the relationship of a young woman with her parents and her lover. the storyline also has a strong religious dimension. most of the film was shot in varanasi, with some scenes shot in mauritius.",1.375,2006-04-07 00:00:00,banaras,6.3,3.0,drama,"['hinduism','guru','orphan','india']",april,2006.0,pankajparashar,,urmilamatondkar dimplekapadia naseeruddinshah ashmitpatel rajbabbar,shwetambari gayatri babaji soham mahendranath,banaras  a mystic love story is the name of an indian bollywood film directed by pankaj parashar released in 2006  the film takes place in the hindu holy city of varanasi  the city  once known as banaras  serves as a destination for the pilgrimage of millions of hindu worshippers annually  and is centered around the relationship of a young woman with her parents and her lover  the storyline also has a strong religious dimension  most of the film was shot in varanasi  with some scenes shot in mauritius  drama   hinduism   guru   orphan   india   urmilamatondkar dimplekapadia naseeruddinshah ashmitpatel rajbabbar shwetambari gayatri babaji soham mahendranath pankajparashar 
618996,"when an honest school teacher testifies in a rape case against a prominent businessman's son, he is psychologically tortured and forced to commit suicide. his young son then takes the law into his own hands in order to avenge his father.",2.638,1998-04-24 00:00:00,salaakhen,7.0,4.0,action drama,[],april,1998.0,guddudhanoa,,sunnydeol raveenatandon anupamkher faridajalal devenverma,vishals.agnihotri nehag.rao sachidanandagnihotri gayetris.agnihotri girirao,when an honest school teacher testifies in a rape case against a prominent businessman s son  he is psychologically tortured and forced to commit suicide  his young son then takes the law into his own hands in order to avenge his father  action drama    sunnydeol raveenatandon anupamkher faridajalal devenverma vishals agnihotri nehag rao sachidanandagnihotri gayetris agnihotri girirao guddudhanoa 
597190,"dara and karan, the sons of two of the victims of dacoit jogi thakur, wait many years to exact their revenge. when the thakur's colleague raja singh cheats him and runs away with his loot, jogi is arrested and sentenced for life imprisonment. years later jogi escapes from the prison to get hold of raja and take back his booty, but finds his face on all the posters in the village to find him dead or alive with a reward of fifty thousand rupees. when karan gets to know jogi has escaped he goes looking for him. dara also join hands with karan to even the score with the dreaded dacoit.",2.638,1989-01-10 00:00:00,joshilaay,5.5,2.0,action drama western,"['circus','horse','wantedposter','cult','revenge','shootout','twomanarmy','duel','bandit','quickdraw','actionhero']",january,1989.0,,i.m.kunnu,sunnydeol anilkapoor meenakshiseshadri sridevi kulbhushankharbanda,dara karan mangala gulabo rajasingh,dara and karan the sons of two of the victims of dacoit jogi thakur wait many years to exact their revenge when the thakur s colleague raja singh cheats him and runs away with his loot jogi is arrested and sentenced for life imprisonment years later jogi escapes from the prison to get hold of raja and take back his booty but finds his face on all the posters in the village to find him dead or alive with a reward of fifty thousand rupees when karan gets to know jogi has escaped he goes looking for him dara also join hands with karan to even the score with the dreaded dacoit action drama western  circus  horse  wantedposter  cult  revenge  shootout  twomanarmy  duel  bandit  quickdraw  actionhero  sunnydeol anilkapoor meenakshiseshadri sridevi kulbhushankharbanda dara karan mangala gulabo rajasingh i m kunnu
155308,"amidst religious riots, a son deals with his mother's life-threatening injuries, and her last request.",1.643,1998-12-14 00:00:00,zakhm,7.3,12.0,drama,[],december,1998.0,maheshbhatt,,ajaydevgn poojabhatt sonalibendre kunalkhemu ashutoshrana,ajay mother sonia youngajay subodhmalgaonkar,amidst religious riots  a son deals with his mother s life threatening injuries  and her last request  drama    ajaydevgn poojabhatt sonalibendre kunalkhemu ashutoshrana ajay mother sonia youngajay subodhmalgaonkar maheshbhatt 
480654,"a evil man kills young women after having romantic affair with them. by knowing it, four friends get him arrested and electrocuted for death sentence. but his soul returns and starts taking revenge on them and their family one by one.",1.128,1991-05-03 00:00:00,the final scream,4.0,1.0,horror,[],may,1991.0,,reshmaramsay,vijayarora birbal anildhawan vijayendraghatge poonamdasgupta,  anand rahulkumar(asvijayendra) jenniferdavid,a evil man kills young women after having romantic affair with them by knowing it four friends get him arrested and electrocuted for death sentence but his soul returns and starts taking revenge on them and their family one by one horror  vijayarora birbal anildhawan vijayendraghatge poonamdasgupta  anand rahulkumar asvijayendra jenniferdavid reshmaramsay
389245,a college slacker pursues the girl of his dreams and will do just about anything to get her to like him.,1.963,2002-04-10 00:00:00,kya yehi pyaar hai,5.6,6.0,romance comedy music,[],april,2002.0,k.muralimohanarao,,jackieshroff aftabshivdasani ameeshapatel ashishvidhyarthi vrajeshhirjee,    ,a college slacker pursues the girl of his dreams and will do just about anything to get her to like him romance comedy music  jackieshroff aftabshivdasani ameeshapatel ashishvidhyarthi vrajeshhirjee   k muralimohanarao 
46417,"a tale of two different musicians, dramatically different but united in their passion for music, set against the backdrop of the international music industry.",1.374,2007-04-06 00:00:00,shakalaka boom boom,4.3,3.0,drama romance,[],april,2007.0,anuragkashyap,,bobbydeol celinajaitly kanganaranaut upenpatel asrani,aj sheena ruhi reggie yogra,a tale of two different musicians  dramatically different but united in their passion for music  set against the backdrop of the international music industry  drama romance    bobbydeol celinajaitly kanganaranaut upenpatel asrani aj sheena ruhi reggie yogra anuragkashyap 
391552,"the widowed chief minister jagdish acharya lives an opulent lifestyle along with his daughter, sunita and son, sanjay. one day he gets a phone call from the police commissioner informing him that a woman has filed a fir of rape against sanjay",1.126,2001-02-16 00:00:00,grahan,0.0,0.0,,[],february,2001.0,,,jackieshroff manishakoirala anupamaverma,advocatejaggansinha parvatishastri ,the widowed chief minister jagdish acharya lives an opulent lifestyle along with his daughter sunita and son sanjay one day he gets a phone call from the police commissioner informing him that a woman has filed a fir of rape against sanjay   jackieshroff manishakoirala anupamaverma advocatejaggansinha parvatishastri  
307322,"in a small industrial town near bombay lives bholanath, who works at the local mill, and is the proud husband of gauri, a daughter, champa, and above all his son, ramaiya, who is a graduate in the arts faculty, - the only one in this town who has attained this degree. but times are hard, and jobs are difficult to come by. when bholanath loses his job, ramaiya decides to find employment, and does so as a menial worker in the same mill his dad used to work. ramaiya is very popular with his co-workers and they soon elect him as their new union leader. this puts ramaiya in conflict with the management of the mill, headed by the owner, kapoor, who has ordered that ramaiya be eliminated post haste. but ramaiya is determined to address the workers' grievances, and he gets himself framed for theft; has the police on the lookout for him, and so ramaiya goes into hiding.",1.126,1967-06-23 00:00:00,baharon ke sapne,0.0,0.0,family drama,[],june,1967.0,,,rajeshkhanna ashaparekh premnath rajendranath madanpuri,    ,in a small industrial town near bombay lives bholanath who works at the local mill and is the proud husband of gauri a daughter champa and above all his son ramaiya who is a graduate in the arts faculty  the only one in this town who has attained this degree but times are hard and jobs are difficult to come by when bholanath loses his job ramaiya decides to find employment and does so as a menial worker in the same mill his dad used to work ramaiya is very popular with his co workers and they soon elect him as their new union leader this puts ramaiya in conflict with the management of the mill headed by the owner kapoor who has ordered that ramaiya be eliminated post haste but ramaiya is determined to address the workers grievances and he gets himself framed for theft has the police on the lookout for him and so ramaiya goes into hiding family drama  rajeshkhanna ashaparekh premnath rajendranath madanpuri    
22443,"dr. duke chawla, a paralytic patient awaits death as his fiancee leaves him. however, he befriends a boy who's terminally ill, helps him to live life the fullest.",2.344,2009-09-11 00:00:00,vaada raha... i promise,8.5,2.0,drama,['paralyzed'],september,2009.0,samirkarnik,sunillulla,bobbydeol kanganaranaut dwijyadav mohnishbehl atulagnihotri,dr.dukechawla nalini roshan  ,dr duke chawla a paralytic patient awaits death as his fiancee leaves him however he befriends a boy who s terminally ill helps him to live life the fullest drama  paralyzed  bobbydeol kanganaranaut dwijyadav mohnishbehl atulagnihotri dr dukechawla nalini roshan  samirkarnik sunillulla
358966,"police inspector shekhar varma lives in khar, bombay, along with his wife, meena, and a school-going daughter. his office is notified that editor ritesh nandy has received death threats as he come across evidence that would expose some very influential people.",1.781,1990-07-05 00:00:00,jurm,0.0,0.0,crime romance action,[],july,1990.0,maheshbhatt,mukeshbhatt,vinodkhanna meenakshiseshadri sangeetabijlani shafiinamdar anangdesai,inspectorshekharvarma meenas.varma(asmeenakshisheshadri) geetasarabhai inspectorpramodkadam inspectornarayan,police inspector shekhar varma lives in khar  bombay  along with his wife  meena  and a school going daughter  his office is notified that editor ritesh nandy has received death threats as he come across evidence that would expose some very influential people  crime romance action    vinodkhanna meenakshiseshadri sangeetabijlani shafiinamdar anangdesai inspectorshekharvarma meenas varma asmeenakshisheshadri  geetasarabhai inspectorpramodkadam inspectornarayan maheshbhatt mukeshbhatt
549184,devina a newspaper journalist from lucknow falls in love with kashi and things go awry when kashi’s sister ganga goes missing.,2.615,2018-10-26 00:00:00,kaashi in search of ganga,4.3,4.0,thriller drama,[],october,2018.0,dhirajkumar,gauravchauhan,sharmanjoshi aishwaryadevan manojjoshi manojpahwa govindnamdeo,kaashi devina kaashi'slawyer judge balwantpandey,devina a newspaper journalist from lucknow falls in love with kashi and things go awry when kashi s sister ganga goes missing  thriller drama    sharmanjoshi aishwaryadevan manojjoshi manojpahwa govindnamdeo kaashi devina kaashi slawyer judge balwantpandey dhirajkumar gauravchauhan
53283,"in order to immortalize his love, a groom decides to create conflict between his and his to-be bride's families.",2.612,2010-10-01 00:00:00,khichdi: the movie,6.8,13.0,comedy family,[],october,2010.0,,,anangdesai rajeevmehta supriyapathak jdmajethia nimishavakharia,tulsidasparekha.k.a.babuji prafultulsidasparekh hansaprafulparekh himanshuchandrakantsheth jayshreeparekh,in order to immortalize his love a groom decides to create conflict between his and his to be bride s families comedy family  anangdesai rajeevmehta supriyapathak jdmajethia nimishavakharia tulsidasparekha k a babuji prafultulsidasparekh hansaprafulparekh himanshuchandrakantsheth jayshreeparekh 
491916,"the film champion is a tale about a man who has a quest, a dream to be the best of the best. the film centres on four main characters, namely rajveer singh (sunny deol), a simpleton from a village in punjab, whose sole dream in life is to become a super-cop and wipe off all crime. after, training, he gets his first posting at mumbai for a special assignment. bubbling with enthusiasm, an arrival, he is shocked to find that his job is to protect a nine-year-old boy, abbas khan (abhishek sharma). a bodyguard, after all the rigorous training to eliminate hardcore criminals! abbas is the sole heir to millions of riches left to him by his parents, who have expired in a drastic plane crash.",1.901,2000-12-22 00:00:00,champion,5.3,4.0,action comedy crime drama,[],december,2000.0,craigborden,janasuememel,sunnydeol manishakoirala rahuldev kashmerashah tomalter,rajveersingh sapnakhanna naseerahmed dancer doctor,the film champion is a tale about a man who has a quest  a dream to be the best of the best  the film centres on four main characters  namely rajveer singh  sunny deol   a simpleton from a village in punjab  whose sole dream in life is to become a super cop and wipe off all crime  after  training  he gets his first posting at mumbai for a special assignment  bubbling with enthusiasm  an arrival  he is shocked to find that his job is to protect a nine year old boy  abbas khan  abhishek sharma   a bodyguard  after all the rigorous training to eliminate hardcore criminals  abbas is the sole heir to millions of riches left to him by his parents  who have expired in a drastic plane crash  action comedy crime drama    sunnydeol manishakoirala rahuldev kashmerashah tomalter rajveersingh sapnakhanna naseerahmed dancer doctor craigborden janasuememel
198324,"dharavi - known as the biggest slums on earth, has many people living in abject poverty and destitute conditions. one such person is rajkaran a taxi driver by profession, who has bought a taxi and is still for it in small installments. he, his wife, kumud, and his son live in small tenement. electricity and water are not available legally, but can be obtained illegally by paying middlemen, who in turn bribe the police and the bombay municipal corporation (bmc) officials. rajkaran's dream is to own his taxi, and start his own business - of dyeing clothes.",1.37,1991-09-30 00:00:00,dharavi,6.3,3.0,,[],september,1991.0,,,shabanaazmi ompuri madhuridixit anilkapoor raghubiryadav,kusum rajkaranyadav   ,dharavi  known as the biggest slums on earth has many people living in abject poverty and destitute conditions one such person is rajkaran a taxi driver by profession who has bought a taxi and is still for it in small installments he his wife kumud and his son live in small tenement electricity and water are not available legally but can be obtained illegally by paying middlemen who in turn bribe the police and the bombay municipal corporation bmc officials rajkaran s dream is to own his taxi and start his own business  of dyeing clothes   shabanaazmi ompuri madhuridixit anilkapoor raghubiryadav kusum rajkaranyadav   
252053,a college student must win an inter college competition to save his college from being demolished by property builders.,1.863,2014-01-10 00:00:00,yaariyan,3.5,11.0,drama romance,"['competition','college']",january,2014.0,,bhushankumar,himanshkohli nicolefaria gulshangrover devsharma rakulpreetsingh,lakshya jia jimmysir-collegeprinciple(leadingpositive) neil saloni,a college student must win an inter college competition to save his college from being demolished by property builders drama romance  competition  college  himanshkohli nicolefaria gulshangrover devsharma rakulpreetsingh lakshya jia jimmysir collegeprinciple leadingpositive neil saloni bhushankumar
38257,"the film kushti is the story of a small village in northern india where wrestling is a popular sport and an important wrestling match is held every year. ever year rivals avtar singh (sharat saxena) and jiten singh (om puri) try to beat each other in the wrestling match and gain the trusteeship of the village. rama (rajpal yadav) plays the role of a village simpleton and a post-master. it filled with misunderstandings and misconceptions, of hidden identities and secret love-affairs and the outcome is simply hilarious. the movie begins to take a turn when a certain someone delivers a secret package in the wrong hands. especially someone, who is bound to take advantage and manipulate the real owner of the package.",1.872,2010-05-14 00:00:00,kushti,5.7,3.0,comedy romance,[],may,2010.0,t.k.rajeevkumar,,rajpalyadav nargisbagheri dalipsingh ompuri sharatsaxena,chander laadli   ,the film kushti is the story of a small village in northern india where wrestling is a popular sport and an important wrestling match is held every year ever year rivals avtar singh sharat saxena and jiten singh om puri try to beat each other in the wrestling match and gain the trusteeship of the village rama rajpal yadav plays the role of a village simpleton and a post master it filled with misunderstandings and misconceptions of hidden identities and secret love affairs and the outcome is simply hilarious the movie begins to take a turn when a certain someone delivers a secret package in the wrong hands especially someone who is bound to take advantage and manipulate the real owner of the package comedy romance  rajpalyadav nargisbagheri dalipsingh ompuri sharatsaxena chander laadli  t k rajeevkumar 
388687,"amma (smita patil) is a woman who has been raped and then forced to flee her home with her husband and child after her husband kills the rapist. her life plunges even lower in the overwhelming and crowded city when her husband, in turn, is killed by smugglers. left alone to fend for herself and her little boy, she desperately tries to instill moral values in her son in spite of the immorality of life all around them. she is indirectly aided in this effort by a dubious hero-type, but there does not seem to be much hope for her future and that of her son.",1.117,1981-03-19 00:00:00,chakra,5.5,6.0,,[],march,1981.0,rabindradharmaraj,pradeepuppoor,smitapatil naseeruddinshah rohinihattangadi kulbhushankharbanda anjalipaigankar,amma looka laxmi anna chenna,amma smita patil is a woman who has been raped and then forced to flee her home with her husband and child after her husband kills the rapist her life plunges even lower in the overwhelming and crowded city when her husband in turn is killed by smugglers left alone to fend for herself and her little boy she desperately tries to instill moral values in her son in spite of the immorality of life all around them she is indirectly aided in this effort by a dubious hero type but there does not seem to be much hope for her future and that of her son   smitapatil naseeruddinshah rohinihattangadi kulbhushankharbanda anjalipaigankar amma looka laxmi anna chenna rabindradharmaraj pradeepuppoor
112971,"film star is a 2005 hindi film directed by tanuja chandra and starring priyanshu chatterjee, mahima chaudhry and vasundhara das.",1.121,2005-08-05 00:00:00,film star,5.0,3.0,drama,"['kerosene','womandirector']",august,2005.0,tanujachandra,,priyanshuchatterjee mahimachaudhry vasundharadas jatingrewal pratimakazmi,advocatedigamberpuri heerapandit leelasharma  ,film star is a 2005 hindi film directed by tanuja chandra and starring priyanshu chatterjee mahima chaudhry and vasundhara das drama  kerosene  womandirector  priyanshuchatterjee mahimachaudhry vasundharadas jatingrewal pratimakazmi advocatedigamberpuri heerapandit leelasharma  tanujachandra 
216116,"kothari finds himself in a jam when his hair-growth, water colors for students, and agarbatti products misfire resulting in lawsuits. he decides to kill himself but is saved by three men: ...",1.331,2005-08-22 00:00:00,shaadi no. 1,4.9,10.0,comedy,[],august,2005.0,daviddhawan,,fardeenkhan zayedkhan sharmanjoshi eshadeol ayeshatakia,    bhavna,kothari finds himself in a jam when his hair growth water colors for students and agarbatti products misfire resulting in lawsuits he decides to kill himself but is saved by three men   comedy  fardeenkhan zayedkhan sharmanjoshi eshadeol ayeshatakia   bhavna daviddhawan 
168488,"lalita catches the eye of j.b. and he immediately falls in love with her and decides he must marry her. he bribes lalita's uncle madanlal into convincing lalita to marry him. however, lalita refuses and j.b. kidnaps her and forces her to marry him. one fateful night, lalita manages to escape and she meets raj (rishi kapoor) whose family consists of an elderly grandfather who dotes on him and wants him to get married at any cost.",1.619,1995-10-20 00:00:00,yaraana,5.7,3.0,action drama music,[],october,1995.0,daviddhawan,,rishikapoor madhuridixit rajbabbar kaderkhan shaktikapoor,raj lalita j.b. raisaheb bankhe,lalita catches the eye of j b  and he immediately falls in love with her and decides he must marry her  he bribes lalita s uncle madanlal into convincing lalita to marry him  however  lalita refuses and j b  kidnaps her and forces her to marry him  one fateful night  lalita manages to escape and she meets raj  rishi kapoor  whose family consists of an elderly grandfather who dotes on him and wants him to get married at any cost  action drama music    rishikapoor madhuridixit rajbabbar kaderkhan shaktikapoor raj lalita j b  raisaheb bankhe daviddhawan 
259399,"preeti, a wealthy woman, is in an intimate relationship with prem, but her father disapproves and devises a plan that leads to their breakup. years later, preeti is reunited with prem in a completely different situation.",1.398,1973-11-05 00:00:00,aa gale lag jaa,7.3,4.0,action drama romance,"['doctor','hypothermia']",november,1973.0,manmohandesai,g.i.kapadia,shashikapoor sharmilatagore shatrughansinha mastertito omprakash,prem preeti dr.amar rahul heerachand,preeti  a wealthy woman  is in an intimate relationship with prem  but her father disapproves and devises a plan that leads to their breakup  years later  preeti is reunited with prem in a completely different situation  action drama romance   doctor   hypothermia   shashikapoor sharmilatagore shatrughansinha mastertito omprakash prem preeti dr amar rahul heerachand manmohandesai g i kapadia
459079,"kishan oberoi has three sons - dilip, ashish, and raj. while dilip and ashish are married, raj (govinda) is in love with meena. kishan does not trust his two elder sons, but trusts raj, and raj in turn, is devoted to his dad. one day raj loses his mind in an accident, and the two elder brothers begin a conspiracy that includes the death of their dad, and the disinheritance of their brother raj, by declaring him mentally incompetent. raj mysteriously disappears, and kishan falls off a building; murari, a greedy employee of the oberoi family, brings in a look-alike of raj, namely banne khan (also govinda), and his wife, salma khan, who poses as his nurse, so that banne khan and murari both rule over the oberoi family, and reap the benefits.",2.589,2002-11-01 00:00:00,waah! tera kya kehna,7.0,2.0,comedy,[],november,2002.0,manojagrawal,sibtehassanrivzi,govinda raveenatandon preetijhangiani shaktikapoor shammikapoor,rajoberoi/bannekhan salmakhan meena dilipoberoi kishanoberoi,kishan oberoi has three sons   dilip  ashish  and raj  while dilip and ashish are married  raj  govinda  is in love with meena  kishan does not trust his two elder sons  but trusts raj  and raj in turn  is devoted to his dad  one day raj loses his mind in an accident  and the two elder brothers begin a conspiracy that includes the death of their dad  and the disinheritance of their brother raj  by declaring him mentally incompetent  raj mysteriously disappears  and kishan falls off a building  murari  a greedy employee of the oberoi family  brings in a look alike of raj  namely banne khan  also govinda   and his wife  salma khan  who poses as his nurse  so that banne khan and murari both rule over the oberoi family  and reap the benefits  comedy    govinda raveenatandon preetijhangiani shaktikapoor shammikapoor rajoberoi bannekhan salmakhan meena dilipoberoi kishanoberoi manojagrawal sibtehassanrivzi
108338,"sawan ki ghata is a 1966 bollywood film produced and directed by shakti samanta. the film stars manoj kumar, sharmila tagore, mumtaz, pran, madan puri.",2.119,1966-01-01 00:00:00,sawan ki ghata,7.0,3.0,romance,['musical'],january,1966.0,shaktisamanta,,manojkumar sharmilatagore mumtaz madanpuri pran,gopal seema saloni limo kailashchaudhary,sawan ki ghata is a 1966 bollywood film produced and directed by shakti samanta  the film stars manoj kumar  sharmila tagore  mumtaz  pran  madan puri  romance   musical   manojkumar sharmilatagore mumtaz madanpuri pran gopal seema saloni limo kailashchaudhary shaktisamanta 
276864,"shankar (manoj kumar), his lovely wife geeta (nanda) and deepak (master satyajeet) are a poor but happy family. tragedy strikes one day, when deepak wonders over to the railway tracks. when geeta rushes in to warn and rescue him, she is run over by the train and is instantly killed. deepak loses his vocal chords and cannot speak. shankar takes deepak to see a doctor (raj mehra), who examines deepak, and tells shankar that deepak can recover his voice after a surgerical operation, which may cost around 1000 to 1500 rupees. shankar is unable to afford this but is determined to find the money to cure his son. shankar's mom (kamini kaushal), sister (naaz), khan badshan (prem nath), rani alias raat ki rani (jaya bhaduri) offer support. and shankar takes part in a grueling tournament that puts his very life at risk.",2.338,1972-12-18 00:00:00,shor,6.0,2.0,,[],december,1972.0,,,manojkumar jayabachchan kaminikaushal premnath manorama,shankar raatkirani/rani shankar'smom khanbadshah victoria,shankar manoj kumar  his lovely wife geeta nanda and deepak master satyajeet are a poor but happy family tragedy strikes one day when deepak wonders over to the railway tracks when geeta rushes in to warn and rescue him she is run over by the train and is instantly killed deepak loses his vocal chords and cannot speak shankar takes deepak to see a doctor raj mehra  who examines deepak and tells shankar that deepak can recover his voice after a surgerical operation which may cost around 1000 to 1500 rupees shankar is unable to afford this but is determined to find the money to cure his son shankar s mom kamini kaushal  sister naaz  khan badshan prem nath  rani alias raat ki rani jaya bhaduri offer support and shankar takes part in a grueling tournament that puts his very life at risk   manojkumar jayabachchan kaminikaushal premnath manorama shankar raatkirani rani shankar smom khanbadshah victoria 
